,Name,Distance,Rating,Station Name
6169,Proeflokaal Bregje,525.2107427451322,2.3,Driebergen-Zeist
6170,restaurant zegels,744.6440355872974,4.7,Driebergen-Zeist
6171,Meat & Co,1020.6355087576528,4.3,Driebergen-Zeist
6172,Fresh Food,93.87041630226362,0.0,Driebergen-Zeist
6173,Petershoek Café,90.49918999393957,0.0,Driebergen-Zeist
6174,Burgers & Zo,566.070511391871,3.5,Driebergen-Zeist
6175,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,Driebergen-Zeist
6176,Heeren van Sonoy,811.7969541676354,3.0,Driebergen-Zeist
6177,Gulden Vlies,749.6198242086455,4.0,Driebergen-Zeist
6178,La Cubanita Alkmaar,1019.1139257354848,5.0,Driebergen-Zeist
6179,SuperThai Restaurant ,749.6106910535735,3.3,Driebergen-Zeist
6180,Café-Bar Odeon,1117.6786219087742,4.0,Driebergen-Zeist
6181,Grand Café Klunder,491.1964571528282,0.0,Driebergen-Zeist
6182,1480 Food Bar,1019.4541370951409,4.0,Driebergen-Zeist
6183,Restaurant Tapas &,1057.2459116972116,5.0,Driebergen-Zeist
6184,Happy Italy,518.4117475871739,3.3,Driebergen-Zeist
6185,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,Driebergen-Zeist
6186,Proeflokaal De Boom,942.184391949158,0.0,Driebergen-Zeist
6187,Kunchai,994.5218072237367,4.5,Driebergen-Zeist
6188,Cafe De Pilaren,1085.9413393183647,5.0,Driebergen-Zeist
6189,Moeke,484.4824365505958,0.0,Driebergen-Zeist
6190,De Amstelhoek,967.9020076874574,4.0,Driebergen-Zeist
6191,Il Colosseo,738.3859911669595,5.0,Driebergen-Zeist
6192,Rue de la Plume,789.023446360917,5.0,Driebergen-Zeist
6193,'t Friethuys,937.8352468571736,5.0,Driebergen-Zeist
6194,Taormina,1149.6070313784464,5.0,Driebergen-Zeist
6195,Ristobar Italica,1083.0744620729238,2.4,Driebergen-Zeist
6196,Le Bon,1008.7088239418918,4.0,Driebergen-Zeist
6197,De Bonte Bengel,574.7221520255662,2.8,Driebergen-Zeist
6198,Subway,861.8243738210845,5.0,Driebergen-Zeist
6199,Cafe Bali,920.3244724023469,3.7,Driebergen-Zeist
6200,De Binnenkomer,599.4072940907039,4.7,Heerlen
6201,Vers Eten & Drinken,77.34336015072499,4.5,Heerlen
6202,Daikichi,54.04131208278735,4.0,Heerlen
6203,Burger King,38.753209797124605,3.0,Heerlen
6204,Deli,1009.748379483375,4.8,Heerlen
6205,Anne & Max,1050.9389047964175,4.8,Heerlen
6206,De Buren,1060.7939670377473,4.1,Heerlen
6207,King Sing,212.2733144925375,3.0,Heerlen
6208,Aloha,852.7449434363177,4.0,Heerlen
6209,Stadsstrand de Kade,620.6513341917654,5.0,Heerlen
6210,Alkmaars Koffiehuis,723.9196172713763,5.0,Heerlen
6211,Schots Restaurant Hielander,1008.5839781538273,3.8,Heerlen
6212,Saladebar Oogst,479.2986157354422,5.0,Heerlen
6213,Irish Pub Gunnery's,1101.3625315377635,5.0,Heerlen
6214,Mojo's,942.0027393749233,5.0,Heerlen
6215,Het Grand Cafeetje,935.7281656931732,4.0,Heerlen
6216,Horecacentrum De Studio,516.498093746401,5.0,Heerlen
6217,Vito,1485.8453538466451,4.3,Heerlen
6218,Abby's,852.017140325663,4.3,Heerlen
6219,Proeflokaal Bregje,525.2107427451322,2.3,Heerlen
6220,restaurant zegels,744.6440355872974,4.7,Heerlen
6221,Meat & Co,1020.6355087576528,4.3,Heerlen
6222,Fresh Food,93.87041630226362,0.0,Heerlen
6223,Petershoek Café,90.49918999393957,0.0,Heerlen
6224,Burgers & Zo,566.070511391871,3.5,Heerlen
6225,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,Heerlen
6226,Heeren van Sonoy,811.7969541676354,3.0,Heerlen
6227,Gulden Vlies,749.6198242086455,4.0,Heerlen
6228,La Cubanita Alkmaar,1019.1139257354848,5.0,Heerlen
6229,SuperThai Restaurant ,749.6106910535735,3.3,Heerlen
6230,Café-Bar Odeon,1117.6786219087742,4.0,Heerlen
6231,Grand Café Klunder,491.1964571528282,0.0,Heerlen
6232,1480 Food Bar,1019.4541370951409,4.0,Heerlen
6233,Restaurant Tapas &,1057.2459116972116,5.0,Heerlen
6234,Happy Italy,518.4117475871739,3.3,Heerlen
6235,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,Heerlen
6236,Proeflokaal De Boom,942.184391949158,0.0,Heerlen
6237,Kunchai,994.5218072237367,4.5,Heerlen
6238,Cafe De Pilaren,1085.9413393183647,5.0,Heerlen
6239,Moeke,484.4824365505958,0.0,Heerlen
6240,De Amstelhoek,967.9020076874574,4.0,Heerlen
6241,Il Colosseo,738.3859911669595,5.0,Heerlen
6242,Rue de la Plume,789.023446360917,5.0,Heerlen
6243,'t Friethuys,937.8352468571736,5.0,Heerlen
6244,Taormina,1149.6070313784464,5.0,Heerlen
6245,Ristobar Italica,1083.0744620729238,2.4,Heerlen
6246,Le Bon,1008.7088239418918,4.0,Heerlen
6247,De Bonte Bengel,574.7221520255662,2.8,Heerlen
6248,Subway,861.8243738210845,5.0,Heerlen
6249,Cafe Bali,920.3244724023469,3.7,Heerlen
6250,De Binnenkomer,599.4072940907039,4.7,"Leiden Centraal, Centrumzijde"
6251,Vers Eten & Drinken,77.34336015072499,4.5,"Leiden Centraal, Centrumzijde"
6252,Daikichi,54.04131208278735,4.0,"Leiden Centraal, Centrumzijde"
6253,Burger King,38.753209797124605,3.0,"Leiden Centraal, Centrumzijde"
6254,Deli,1009.748379483375,4.8,"Leiden Centraal, Centrumzijde"
6255,Anne & Max,1050.9389047964175,4.8,"Leiden Centraal, Centrumzijde"
6256,De Buren,1060.7939670377473,4.1,"Leiden Centraal, Centrumzijde"
6257,King Sing,212.2733144925375,3.0,"Leiden Centraal, Centrumzijde"
6258,Aloha,852.7449434363177,4.0,"Leiden Centraal, Centrumzijde"
6259,Stadsstrand de Kade,620.6513341917654,5.0,"Leiden Centraal, Centrumzijde"
6260,Alkmaars Koffiehuis,723.9196172713763,5.0,"Leiden Centraal, Centrumzijde"
6261,Schots Restaurant Hielander,1008.5839781538273,3.8,"Leiden Centraal, Centrumzijde"
6262,Saladebar Oogst,479.2986157354422,5.0,"Leiden Centraal, Centrumzijde"
6263,Irish Pub Gunnery's,1101.3625315377635,5.0,"Leiden Centraal, Centrumzijde"
6264,Mojo's,942.0027393749233,5.0,"Leiden Centraal, Centrumzijde"
6265,Het Grand Cafeetje,935.7281656931732,4.0,"Leiden Centraal, Centrumzijde"
6266,Horecacentrum De Studio,516.498093746401,5.0,"Leiden Centraal, Centrumzijde"
6267,Vito,1485.8453538466451,4.3,"Leiden Centraal, Centrumzijde"
6268,Abby's,852.017140325663,4.3,"Leiden Centraal, Centrumzijde"
6269,Proeflokaal Bregje,525.2107427451322,2.3,"Leiden Centraal, Centrumzijde"
6270,restaurant zegels,744.6440355872974,4.7,"Leiden Centraal, Centrumzijde"
6271,Meat & Co,1020.6355087576528,4.3,"Leiden Centraal, Centrumzijde"
6272,Fresh Food,93.87041630226362,0.0,"Leiden Centraal, Centrumzijde"
6273,Petershoek Café,90.49918999393957,0.0,"Leiden Centraal, Centrumzijde"
6274,Burgers & Zo,566.070511391871,3.5,"Leiden Centraal, Centrumzijde"
6275,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,"Leiden Centraal, Centrumzijde"
6276,Heeren van Sonoy,811.7969541676354,3.0,"Leiden Centraal, Centrumzijde"
6277,Gulden Vlies,749.6198242086455,4.0,"Leiden Centraal, Centrumzijde"
6278,La Cubanita Alkmaar,1019.1139257354848,5.0,"Leiden Centraal, Centrumzijde"
6279,SuperThai Restaurant ,749.6106910535735,3.3,"Leiden Centraal, Centrumzijde"
6280,Café-Bar Odeon,1117.6786219087742,4.0,"Leiden Centraal, Centrumzijde"
6281,Grand Café Klunder,491.1964571528282,0.0,"Leiden Centraal, Centrumzijde"
6282,1480 Food Bar,1019.4541370951409,4.0,"Leiden Centraal, Centrumzijde"
6283,Restaurant Tapas &,1057.2459116972116,5.0,"Leiden Centraal, Centrumzijde"
6284,Happy Italy,518.4117475871739,3.3,"Leiden Centraal, Centrumzijde"
6285,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,"Leiden Centraal, Centrumzijde"
6286,Proeflokaal De Boom,942.184391949158,0.0,"Leiden Centraal, Centrumzijde"
6287,Kunchai,994.5218072237367,4.5,"Leiden Centraal, Centrumzijde"
6288,Cafe De Pilaren,1085.9413393183647,5.0,"Leiden Centraal, Centrumzijde"
6289,Moeke,484.4824365505958,0.0,"Leiden Centraal, Centrumzijde"
6290,De Amstelhoek,967.9020076874574,4.0,"Leiden Centraal, Centrumzijde"
6291,Il Colosseo,738.3859911669595,5.0,"Leiden Centraal, Centrumzijde"
6292,Rue de la Plume,789.023446360917,5.0,"Leiden Centraal, Centrumzijde"
6293,'t Friethuys,937.8352468571736,5.0,"Leiden Centraal, Centrumzijde"
6294,Taormina,1149.6070313784464,5.0,"Leiden Centraal, Centrumzijde"
6295,Ristobar Italica,1083.0744620729238,2.4,"Leiden Centraal, Centrumzijde"
6296,Le Bon,1008.7088239418918,4.0,"Leiden Centraal, Centrumzijde"
6297,De Bonte Bengel,574.7221520255662,2.8,"Leiden Centraal, Centrumzijde"
6298,Subway,861.8243738210845,5.0,"Leiden Centraal, Centrumzijde"
6299,Cafe Bali,920.3244724023469,3.7,"Leiden Centraal, Centrumzijde"
6300,De Binnenkomer,599.4072940907039,4.7,Utrecht P+R Westraven
6301,Vers Eten & Drinken,77.34336015072499,4.5,Utrecht P+R Westraven
6302,Daikichi,54.04131208278735,4.0,Utrecht P+R Westraven
6303,Burger King,38.753209797124605,3.0,Utrecht P+R Westraven
6304,Deli,1009.748379483375,4.8,Utrecht P+R Westraven
6305,Anne & Max,1050.9389047964175,4.8,Utrecht P+R Westraven
6306,De Buren,1060.7939670377473,4.1,Utrecht P+R Westraven
6307,King Sing,212.2733144925375,3.0,Utrecht P+R Westraven
6308,Aloha,852.7449434363177,4.0,Utrecht P+R Westraven
6309,Stadsstrand de Kade,620.6513341917654,5.0,Utrecht P+R Westraven
6310,Alkmaars Koffiehuis,723.9196172713763,5.0,Utrecht P+R Westraven
6311,Schots Restaurant Hielander,1008.5839781538273,3.8,Utrecht P+R Westraven
6312,Saladebar Oogst,479.2986157354422,5.0,Utrecht P+R Westraven
6313,Irish Pub Gunnery's,1101.3625315377635,5.0,Utrecht P+R Westraven
6314,Mojo's,942.0027393749233,5.0,Utrecht P+R Westraven
6315,Het Grand Cafeetje,935.7281656931732,4.0,Utrecht P+R Westraven
6316,Horecacentrum De Studio,516.498093746401,5.0,Utrecht P+R Westraven
6317,Vito,1485.8453538466451,4.3,Utrecht P+R Westraven
6318,Abby's,852.017140325663,4.3,Utrecht P+R Westraven
6319,Proeflokaal Bregje,525.2107427451322,2.3,Utrecht P+R Westraven
6320,restaurant zegels,744.6440355872974,4.7,Utrecht P+R Westraven
6321,Meat & Co,1020.6355087576528,4.3,Utrecht P+R Westraven
6322,Fresh Food,93.87041630226362,0.0,Utrecht P+R Westraven
6323,Petershoek Café,90.49918999393957,0.0,Utrecht P+R Westraven
6324,Burgers & Zo,566.070511391871,3.5,Utrecht P+R Westraven
6325,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,Utrecht P+R Westraven
6326,Heeren van Sonoy,811.7969541676354,3.0,Utrecht P+R Westraven
6327,Gulden Vlies,749.6198242086455,4.0,Utrecht P+R Westraven
6328,La Cubanita Alkmaar,1019.1139257354848,5.0,Utrecht P+R Westraven
6329,SuperThai Restaurant ,749.6106910535735,3.3,Utrecht P+R Westraven
6330,Café-Bar Odeon,1117.6786219087742,4.0,Utrecht P+R Westraven
6331,Grand Café Klunder,491.1964571528282,0.0,Utrecht P+R Westraven
6332,1480 Food Bar,1019.4541370951409,4.0,Utrecht P+R Westraven
6333,Restaurant Tapas &,1057.2459116972116,5.0,Utrecht P+R Westraven
6334,Happy Italy,518.4117475871739,3.3,Utrecht P+R Westraven
6335,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,Utrecht P+R Westraven
6336,Proeflokaal De Boom,942.184391949158,0.0,Utrecht P+R Westraven
6337,Kunchai,994.5218072237367,4.5,Utrecht P+R Westraven
6338,Cafe De Pilaren,1085.9413393183647,5.0,Utrecht P+R Westraven
6339,Moeke,484.4824365505958,0.0,Utrecht P+R Westraven
6340,De Amstelhoek,967.9020076874574,4.0,Utrecht P+R Westraven
6341,Il Colosseo,738.3859911669595,5.0,Utrecht P+R Westraven
6342,Rue de la Plume,789.023446360917,5.0,Utrecht P+R Westraven
6343,'t Friethuys,937.8352468571736,5.0,Utrecht P+R Westraven
6344,Taormina,1149.6070313784464,5.0,Utrecht P+R Westraven
6345,Ristobar Italica,1083.0744620729238,2.4,Utrecht P+R Westraven
6346,Le Bon,1008.7088239418918,4.0,Utrecht P+R Westraven
6347,De Bonte Bengel,574.7221520255662,2.8,Utrecht P+R Westraven
6348,Subway,861.8243738210845,5.0,Utrecht P+R Westraven
6349,Cafe Bali,920.3244724023469,3.7,Utrecht P+R Westraven
6350,De Binnenkomer,599.4072940907039,4.7,Etten-Leur
6351,Vers Eten & Drinken,77.34336015072499,4.5,Etten-Leur
6352,Daikichi,54.04131208278735,4.0,Etten-Leur
6353,Burger King,38.753209797124605,3.0,Etten-Leur
6354,Deli,1009.748379483375,4.8,Etten-Leur
6355,Anne & Max,1050.9389047964175,4.8,Etten-Leur
6356,De Buren,1060.7939670377473,4.1,Etten-Leur
6357,King Sing,212.2733144925375,3.0,Etten-Leur
6358,Aloha,852.7449434363177,4.0,Etten-Leur
6359,Stadsstrand de Kade,620.6513341917654,5.0,Etten-Leur
6360,Alkmaars Koffiehuis,723.9196172713763,5.0,Etten-Leur
6361,Schots Restaurant Hielander,1008.5839781538273,3.8,Etten-Leur
6362,Saladebar Oogst,479.2986157354422,5.0,Etten-Leur
6363,Irish Pub Gunnery's,1101.3625315377635,5.0,Etten-Leur
6364,Mojo's,942.0027393749233,5.0,Etten-Leur
6365,Het Grand Cafeetje,935.7281656931732,4.0,Etten-Leur
6366,Horecacentrum De Studio,516.498093746401,5.0,Etten-Leur
6367,Vito,1485.8453538466451,4.3,Etten-Leur
6368,Abby's,852.017140325663,4.3,Etten-Leur
6369,Proeflokaal Bregje,525.2107427451322,2.3,Etten-Leur
6370,restaurant zegels,744.6440355872974,4.7,Etten-Leur
6371,Meat & Co,1020.6355087576528,4.3,Etten-Leur
6372,Fresh Food,93.87041630226362,0.0,Etten-Leur
6373,Petershoek Café,90.49918999393957,0.0,Etten-Leur
6374,Burgers & Zo,566.070511391871,3.5,Etten-Leur
6375,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,Etten-Leur
6376,Heeren van Sonoy,811.7969541676354,3.0,Etten-Leur
6377,Gulden Vlies,749.6198242086455,4.0,Etten-Leur
6378,La Cubanita Alkmaar,1019.1139257354848,5.0,Etten-Leur
6379,SuperThai Restaurant ,749.6106910535735,3.3,Etten-Leur
6380,Café-Bar Odeon,1117.6786219087742,4.0,Etten-Leur
6381,Grand Café Klunder,491.1964571528282,0.0,Etten-Leur
6382,1480 Food Bar,1019.4541370951409,4.0,Etten-Leur
6383,Restaurant Tapas &,1057.2459116972116,5.0,Etten-Leur
6384,Happy Italy,518.4117475871739,3.3,Etten-Leur
6385,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,Etten-Leur
6386,Proeflokaal De Boom,942.184391949158,0.0,Etten-Leur
6387,Kunchai,994.5218072237367,4.5,Etten-Leur
6388,Cafe De Pilaren,1085.9413393183647,5.0,Etten-Leur
6389,Moeke,484.4824365505958,0.0,Etten-Leur
6390,De Amstelhoek,967.9020076874574,4.0,Etten-Leur
6391,Il Colosseo,738.3859911669595,5.0,Etten-Leur
6392,Rue de la Plume,789.023446360917,5.0,Etten-Leur
6393,'t Friethuys,937.8352468571736,5.0,Etten-Leur
6394,Taormina,1149.6070313784464,5.0,Etten-Leur
6395,Ristobar Italica,1083.0744620729238,2.4,Etten-Leur
6396,Le Bon,1008.7088239418918,4.0,Etten-Leur
6397,De Bonte Bengel,574.7221520255662,2.8,Etten-Leur
6398,Subway,861.8243738210845,5.0,Etten-Leur
6399,Cafe Bali,920.3244724023469,3.7,Etten-Leur
6400,De Binnenkomer,599.4072940907039,4.7,Landgraaf
6401,Vers Eten & Drinken,77.34336015072499,4.5,Landgraaf
6402,Daikichi,54.04131208278735,4.0,Landgraaf
6403,Burger King,38.753209797124605,3.0,Landgraaf
6404,Deli,1009.748379483375,4.8,Landgraaf
6405,Anne & Max,1050.9389047964175,4.8,Landgraaf
6406,De Buren,1060.7939670377473,4.1,Landgraaf
6407,King Sing,212.2733144925375,3.0,Landgraaf
6408,Aloha,852.7449434363177,4.0,Landgraaf
6409,Stadsstrand de Kade,620.6513341917654,5.0,Landgraaf
6410,Alkmaars Koffiehuis,723.9196172713763,5.0,Landgraaf
6411,Schots Restaurant Hielander,1008.5839781538273,3.8,Landgraaf
6412,Saladebar Oogst,479.2986157354422,5.0,Landgraaf
6413,Irish Pub Gunnery's,1101.3625315377635,5.0,Landgraaf
6414,Mojo's,942.0027393749233,5.0,Landgraaf
6415,Het Grand Cafeetje,935.7281656931732,4.0,Landgraaf
6416,Horecacentrum De Studio,516.498093746401,5.0,Landgraaf
6417,Vito,1485.8453538466451,4.3,Landgraaf
6418,Abby's,852.017140325663,4.3,Landgraaf
6419,Proeflokaal Bregje,525.2107427451322,2.3,Landgraaf
6420,restaurant zegels,744.6440355872974,4.7,Landgraaf
6421,Meat & Co,1020.6355087576528,4.3,Landgraaf
6422,Fresh Food,93.87041630226362,0.0,Landgraaf
6423,Petershoek Café,90.49918999393957,0.0,Landgraaf
6424,Burgers & Zo,566.070511391871,3.5,Landgraaf
6425,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,Landgraaf
6426,Heeren van Sonoy,811.7969541676354,3.0,Landgraaf
6427,Gulden Vlies,749.6198242086455,4.0,Landgraaf
6428,La Cubanita Alkmaar,1019.1139257354848,5.0,Landgraaf
6429,SuperThai Restaurant ,749.6106910535735,3.3,Landgraaf
6430,Café-Bar Odeon,1117.6786219087742,4.0,Landgraaf
6431,Grand Café Klunder,491.1964571528282,0.0,Landgraaf
6432,1480 Food Bar,1019.4541370951409,4.0,Landgraaf
6433,Restaurant Tapas &,1057.2459116972116,5.0,Landgraaf
6434,Happy Italy,518.4117475871739,3.3,Landgraaf
6435,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,Landgraaf
6436,Proeflokaal De Boom,942.184391949158,0.0,Landgraaf
6437,Kunchai,994.5218072237367,4.5,Landgraaf
6438,Cafe De Pilaren,1085.9413393183647,5.0,Landgraaf
6439,Moeke,484.4824365505958,0.0,Landgraaf
6440,De Amstelhoek,967.9020076874574,4.0,Landgraaf
6441,Il Colosseo,738.3859911669595,5.0,Landgraaf
6442,Rue de la Plume,789.023446360917,5.0,Landgraaf
6443,'t Friethuys,937.8352468571736,5.0,Landgraaf
6444,Taormina,1149.6070313784464,5.0,Landgraaf
6445,Ristobar Italica,1083.0744620729238,2.4,Landgraaf
6446,Le Bon,1008.7088239418918,4.0,Landgraaf
6447,De Bonte Bengel,574.7221520255662,2.8,Landgraaf
6448,Subway,861.8243738210845,5.0,Landgraaf
6449,Cafe Bali,920.3244724023469,3.7,Landgraaf
6450,De Binnenkomer,599.4072940907039,4.7,Alkmaar Noord
6451,Vers Eten & Drinken,77.34336015072499,4.5,Alkmaar Noord
6452,Daikichi,54.04131208278735,4.0,Alkmaar Noord
6453,Burger King,38.753209797124605,3.0,Alkmaar Noord
6454,Deli,1009.748379483375,4.8,Alkmaar Noord
6455,Anne & Max,1050.9389047964175,4.8,Alkmaar Noord
6456,De Buren,1060.7939670377473,4.1,Alkmaar Noord
6457,King Sing,212.2733144925375,3.0,Alkmaar Noord
6458,Aloha,852.7449434363177,4.0,Alkmaar Noord
6459,Stadsstrand de Kade,620.6513341917654,5.0,Alkmaar Noord
6460,Alkmaars Koffiehuis,723.9196172713763,5.0,Alkmaar Noord
6461,Schots Restaurant Hielander,1008.5839781538273,3.8,Alkmaar Noord
6462,Saladebar Oogst,479.2986157354422,5.0,Alkmaar Noord
6463,Irish Pub Gunnery's,1101.3625315377635,5.0,Alkmaar Noord
6464,Mojo's,942.0027393749233,5.0,Alkmaar Noord
6465,Het Grand Cafeetje,935.7281656931732,4.0,Alkmaar Noord
6466,Horecacentrum De Studio,516.498093746401,5.0,Alkmaar Noord
6467,Vito,1485.8453538466451,4.3,Alkmaar Noord
6468,Abby's,852.017140325663,4.3,Alkmaar Noord
6469,Proeflokaal Bregje,525.2107427451322,2.3,Alkmaar Noord
6470,restaurant zegels,744.6440355872974,4.7,Alkmaar Noord
6471,Meat & Co,1020.6355087576528,4.3,Alkmaar Noord
6472,Fresh Food,93.87041630226362,0.0,Alkmaar Noord
6473,Petershoek Café,90.49918999393957,0.0,Alkmaar Noord
6474,Burgers & Zo,566.070511391871,3.5,Alkmaar Noord
6475,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,Alkmaar Noord
6476,Heeren van Sonoy,811.7969541676354,3.0,Alkmaar Noord
6477,Gulden Vlies,749.6198242086455,4.0,Alkmaar Noord
6478,La Cubanita Alkmaar,1019.1139257354848,5.0,Alkmaar Noord
6479,SuperThai Restaurant ,749.6106910535735,3.3,Alkmaar Noord
6480,Café-Bar Odeon,1117.6786219087742,4.0,Alkmaar Noord
6481,Grand Café Klunder,491.1964571528282,0.0,Alkmaar Noord
6482,1480 Food Bar,1019.4541370951409,4.0,Alkmaar Noord
6483,Restaurant Tapas &,1057.2459116972116,5.0,Alkmaar Noord
6484,Happy Italy,518.4117475871739,3.3,Alkmaar Noord
6485,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,Alkmaar Noord
6486,Proeflokaal De Boom,942.184391949158,0.0,Alkmaar Noord
6487,Kunchai,994.5218072237367,4.5,Alkmaar Noord
6488,Cafe De Pilaren,1085.9413393183647,5.0,Alkmaar Noord
6489,Moeke,484.4824365505958,0.0,Alkmaar Noord
6490,De Amstelhoek,967.9020076874574,4.0,Alkmaar Noord
6491,Il Colosseo,738.3859911669595,5.0,Alkmaar Noord
6492,Rue de la Plume,789.023446360917,5.0,Alkmaar Noord
6493,'t Friethuys,937.8352468571736,5.0,Alkmaar Noord
6494,Taormina,1149.6070313784464,5.0,Alkmaar Noord
6495,Ristobar Italica,1083.0744620729238,2.4,Alkmaar Noord
6496,Le Bon,1008.7088239418918,4.0,Alkmaar Noord
6497,De Bonte Bengel,574.7221520255662,2.8,Alkmaar Noord
6498,Subway,861.8243738210845,5.0,Alkmaar Noord
6499,Cafe Bali,920.3244724023469,3.7,Alkmaar Noord
6500,De Binnenkomer,599.4072940907039,4.7,Breukelen
6501,Vers Eten & Drinken,77.34336015072499,4.5,Breukelen
6502,Daikichi,54.04131208278735,4.0,Breukelen
6503,Burger King,38.753209797124605,3.0,Breukelen
6504,Deli,1009.748379483375,4.8,Breukelen
6505,Anne & Max,1050.9389047964175,4.8,Breukelen
6506,De Buren,1060.7939670377473,4.1,Breukelen
6507,King Sing,212.2733144925375,3.0,Breukelen
6508,Aloha,852.7449434363177,4.0,Breukelen
6509,Stadsstrand de Kade,620.6513341917654,5.0,Breukelen
6510,Alkmaars Koffiehuis,723.9196172713763,5.0,Breukelen
6511,Schots Restaurant Hielander,1008.5839781538273,3.8,Breukelen
6512,Saladebar Oogst,479.2986157354422,5.0,Breukelen
6513,Irish Pub Gunnery's,1101.3625315377635,5.0,Breukelen
6514,Mojo's,942.0027393749233,5.0,Breukelen
6515,Het Grand Cafeetje,935.7281656931732,4.0,Breukelen
6516,Horecacentrum De Studio,516.498093746401,5.0,Breukelen
6517,Vito,1485.8453538466451,4.3,Breukelen
6518,Abby's,852.017140325663,4.3,Breukelen
6519,Proeflokaal Bregje,525.2107427451322,2.3,Breukelen
6520,restaurant zegels,744.6440355872974,4.7,Breukelen
6521,Meat & Co,1020.6355087576528,4.3,Breukelen
6522,Fresh Food,93.87041630226362,0.0,Breukelen
6523,Petershoek Café,90.49918999393957,0.0,Breukelen
6524,Burgers & Zo,566.070511391871,3.5,Breukelen
6525,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,Breukelen
6526,Heeren van Sonoy,811.7969541676354,3.0,Breukelen
6527,Gulden Vlies,749.6198242086455,4.0,Breukelen
6528,La Cubanita Alkmaar,1019.1139257354848,5.0,Breukelen
6529,SuperThai Restaurant ,749.6106910535735,3.3,Breukelen
6530,Café-Bar Odeon,1117.6786219087742,4.0,Breukelen
6531,Grand Café Klunder,491.1964571528282,0.0,Breukelen
6532,1480 Food Bar,1019.4541370951409,4.0,Breukelen
6533,Restaurant Tapas &,1057.2459116972116,5.0,Breukelen
6534,Happy Italy,518.4117475871739,3.3,Breukelen
6535,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,Breukelen
6536,Proeflokaal De Boom,942.184391949158,0.0,Breukelen
6537,Kunchai,994.5218072237367,4.5,Breukelen
6538,Cafe De Pilaren,1085.9413393183647,5.0,Breukelen
6539,Moeke,484.4824365505958,0.0,Breukelen
6540,De Amstelhoek,967.9020076874574,4.0,Breukelen
6541,Il Colosseo,738.3859911669595,5.0,Breukelen
6542,Rue de la Plume,789.023446360917,5.0,Breukelen
6543,'t Friethuys,937.8352468571736,5.0,Breukelen
6544,Taormina,1149.6070313784464,5.0,Breukelen
6545,Ristobar Italica,1083.0744620729238,2.4,Breukelen
6546,Le Bon,1008.7088239418918,4.0,Breukelen
6547,De Bonte Bengel,574.7221520255662,2.8,Breukelen
6548,Subway,861.8243738210845,5.0,Breukelen
6549,Cafe Bali,920.3244724023469,3.7,Breukelen
6550,De Binnenkomer,599.4072940907039,4.7,Tilburg West Universiteit
6551,Vers Eten & Drinken,77.34336015072499,4.5,Tilburg West Universiteit
6552,Daikichi,54.04131208278735,4.0,Tilburg West Universiteit
6553,Burger King,38.753209797124605,3.0,Tilburg West Universiteit
6554,Deli,1009.748379483375,4.8,Tilburg West Universiteit
6555,Anne & Max,1050.9389047964175,4.8,Tilburg West Universiteit
6556,De Buren,1060.7939670377473,4.1,Tilburg West Universiteit
6557,King Sing,212.2733144925375,3.0,Tilburg West Universiteit
6558,Aloha,852.7449434363177,4.0,Tilburg West Universiteit
6559,Stadsstrand de Kade,620.6513341917654,5.0,Tilburg West Universiteit
6560,Alkmaars Koffiehuis,723.9196172713763,5.0,Tilburg West Universiteit
6561,Schots Restaurant Hielander,1008.5839781538273,3.8,Tilburg West Universiteit
6562,Saladebar Oogst,479.2986157354422,5.0,Tilburg West Universiteit
6563,Irish Pub Gunnery's,1101.3625315377635,5.0,Tilburg West Universiteit
6564,Mojo's,942.0027393749233,5.0,Tilburg West Universiteit
6565,Het Grand Cafeetje,935.7281656931732,4.0,Tilburg West Universiteit
6566,Horecacentrum De Studio,516.498093746401,5.0,Tilburg West Universiteit
6567,Vito,1485.8453538466451,4.3,Tilburg West Universiteit
6568,Abby's,852.017140325663,4.3,Tilburg West Universiteit
6569,Proeflokaal Bregje,525.2107427451322,2.3,Tilburg West Universiteit
6570,restaurant zegels,744.6440355872974,4.7,Tilburg West Universiteit
6571,Meat & Co,1020.6355087576528,4.3,Tilburg West Universiteit
6572,Fresh Food,93.87041630226362,0.0,Tilburg West Universiteit
6573,Petershoek Café,90.49918999393957,0.0,Tilburg West Universiteit
6574,Burgers & Zo,566.070511391871,3.5,Tilburg West Universiteit
6575,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,Tilburg West Universiteit
6576,Heeren van Sonoy,811.7969541676354,3.0,Tilburg West Universiteit
